Id,Sales_Price,Baths,Land_size,Beds,House_size,Location
12439,12500000,2,8.8,3,1800,"Piliyandala,Colombo"
12440,14500000,2,6,4,1600,"Piliyandala,Colombo"
12441,3650000,1,9.5,3,1000,"Gampola,Kandy"
12442,33000000,4,8,4,3000,"Kottawa,Colombo"
12443,30500000,3,7.5,4,3250,"Piliyandala,Colombo"
12444,85000000,4,12,4,5500,"Battaramulla,Colombo"
12445,25500000,3,6,4,2400,"Piliyandala,Colombo"
12446,21500000,3,9.5,3,2880,"Piliyandala,Colombo"
12447,65000000,3,10,5,4000,"Battaramulla,Colombo"
12448,57000000,3,14.8,5,3000,"Kohuwala,Colombo"
12449,17000000,2,12.8,3,1850,"Talawatugoda,Colombo"
12450,14000000,2,10,3,1590,"Piliyandala,Colombo"
12451,27000000,3,7,4,2900,"Talawatugoda,Colombo"
12452,55000000,2,11,4,3300,"Battaramulla,Colombo"
12453,115000000,4,22,5,4500,"Battaramulla,Colombo"
12454,30500000,4,8,4,3508,"Piliyandala,Colombo"
12455,40000000,4,10,5,3000,"Piliyandala,Colombo"
12456,48500000,4,14,6,3000,"Piliyandala,Colombo"
12457,82500000,5,16,5,4700,"Battaramulla,Colombo"
12458,26000000,3,7,4,2200,"Piliyandala,Colombo"
12459,36000000,4,8.5,4,2900,"Piliyandala,Colombo"
12460,33000000,3,15.1,6,2400,"Maharagama,Colombo"
12461,33000000,4,10,4,3850,"Piliyandala,Colombo"
12462,19000000,2,10,3,1610,"Negombo,Gampaha"
12463,60000000,4,15,4,3000,"Talawatugoda,Colombo"
12464,17000000,3,11.5,4,2300,"Talawatugoda,Colombo"
12465,33000000,4,10,4,4200,"Piliyandala,Colombo"
12466,31000000,3,15,4,3450,"Negombo,Gampaha"
12467,15000000,2,7.5,4,2250,"Negombo,Gampaha"
12468,27500000,4,8.5,4,3625,"Piliyandala,Colombo"
12469,26500000,3,10.5,4,3152,"Negombo,Gampaha"
12470,19000000,2,10,3,1600,"Negombo,Gampaha"
12471,42500000,3,11,4,3300,"Talawatugoda,Colombo"
12472,30500000,4,9,4,2963,"Piliyandala,Colombo"
12473,27000000,4,7,4,2784,"Piliyandala,Colombo"
12474,26000000,3,8.5,4,2722,"Piliyandala,Colombo"
12475,21500000,3,9.5,3,2874,"Piliyandala,Colombo"
12476,18500000,3,11,3,1874,"Piliyandala,Colombo"
12477,25500000,4,10,5,3250,"Piliyandala,Colombo"
12478,8500000,1,3,2,750,"Nugegoda,Colombo"
12479,95000000,4,10,4,4500,"Battaramulla,Colombo"
12480,13500000,2,10,3,1500,"Negombo,Gampaha"
12481,17500000,3,8,4,2500,"Piliyandala,Colombo"
12482,55000000,4,11,4,3300,"Talawatugoda,Colombo"
12483,110000000,4,50.17,4,4000,"Talawatugoda,Colombo"
12484,55000000,3,10,4,3800,"Talawatugoda,Colombo"
12485,60000000,4,13,4,3000,"Talawatugoda,Colombo"
12486,55000000,4,11,4,3300,"Talawatugoda,Colombo"
12487,95000000,4,10,4,4500,"Talawatugoda,Colombo"
12488,19000000,2,10,3,1600,"Negombo,Gampaha"
12489,29500000,3,20,4,3500,"Negombo,Gampaha"
12490,20500000,2,12.5,3,1700,"Negombo,Gampaha"
12491,18000000,2,10,3,1610,"Negombo,Gampaha"
12492,47000000,4,6,4,2750,"Dehiwala,Colombo"
12493,19500000,2,15,4,2500,"KandyCity,Kandy"
12494,26500000,3,10.5,4,3100,"Negombo,Gampaha"
12495,27000000,3,13.5,5,2089,"Wattala,Gampaha"
12496,84500000,4,20,6,4500,"Dehiwala,Colombo"
12497,26500000,3,10.5,4,3150,"Negombo,Gampaha"
12498,22500000,3,10.5,5,3524,"Piliyandala,Colombo"
12499,18000000,2,11.5,3,1610,"Negombo,Gampaha"
12500,9900000,1,10,3,1350,"Negombo,Gampaha"
12501,19000000,2,10,3,1630,"Negombo,Gampaha"
12502,29500000,3,20,4,2500,"Negombo,Gampaha"
12503,27000000,2,12,3,1950,"Negombo,Gampaha"
12504,16000000,2,10.4,4,2500,"Pannipitiya,Colombo"
12505,47500000,3,8,4,4200,"Nugegoda,Colombo"
12506,40000000,3,8.2,5,5016,"Nugegoda,Colombo"
12507,6500000,1,20,5,5445,"Ahangama,Galle"
12508,28000000,4,10,4,2800,"Malabe,Colombo"
12509,29500000,4,6.5,4,2900,"Malabe,Colombo"
12510,31000000,3,15,4,3150,"Negombo,Gampaha"
12511,24000000,4,6,4,2000,"Malabe,Colombo"
12512,17000000,2,11,3,1550,"Negombo,Gampaha"
12513,19000000,2,10,3,1610,"Negombo,Gampaha"
12514,85000000,6,33,5,5500,"Boralesgamuwa,Colombo"
12515,26500000,3,10.5,4,3150,"Negombo,Gampaha"
12516,37500000,4,9.5,4,2600,"Malabe,Colombo"
12517,7000000,1,13.25,1,1400,"Ragama,Gampaha"
12518,27000000,3,7.5,5,2822,"Piliyandala,Colombo"
12519,19000000,2,10,3,1500,"Negombo,Gampaha"
12520,5000000,3,44,3,1300,"Balangoda,Ratnapura"
12521,105000000,3,21.5,4,3000,"Nugegoda,Colombo"
12522,37500000,5,9.5,5,3800,"Moratuwa,Colombo"
12523,49500000,4,10,4,4000,"Talawatugoda,Colombo"
12524,12500000,2,15,3,2500,"KalutaraCity,Kalutara"
12525,24000000,3,6.5,4,2600,"Nugegoda,Colombo"
12526,95000000,4,10,4,4500,"Kotte,Colombo"
12527,95000000,4,10,4,4500,"Battaramulla,Colombo"
12528,65000000,4,10,5,4500,"Malabe,Colombo"
12529,13500000,2,10,3,1500,"Negombo,Gampaha"
12530,29500000,3,6.5,4,2800,"Malabe,Colombo"
12531,980000,2,10.5,5,2800,"Boralesgamuwa,Colombo"
12532,140000000,5,16,5,5000,"Nugegoda,Colombo"
12533,19000000,2,10,3,1600,"Negombo,Gampaha"
12534,15000000,4,14.2,5,2200,"Ja-Ela,Gampaha"
12535,80000000,5,20,6,7300,"Bandaragama,Kalutara"
12536,42000000,4,20.5,5,3000,"Piliyandala,Colombo"
12537,60000000,4,15,4,3000,"Talawatugoda,Colombo"
12538,17600000,1,12.9,3,1300,"Piliyandala,Colombo"
12539,55000000,3,10,4,3700,"Talawatugoda,Colombo"
12540,9500000,1,7,6,1200,"Maharagama,Colombo"
12541,7000000,1,3.5,2,500,"Maharagama,Colombo"
12542,18000000,1,5.25,2,1500,"Dehiwala,Colombo"
12543,33000000,4,8,4,3000,"Malabe,Colombo"
12544,4800000,2,2,2,800,"Colombo15,Colombo"
12545,15000000,2,9.5,3,950,"Wattala,Gampaha"
12546,13500000,2,3,4,800,"Moratuwa,Colombo"
12547,33000000,4,8,4,3000,"Kottawa,Colombo"
12548,15000000,2,3.7,3,1300,"Nugegoda,Colombo"
12549,19000000,2,10,3,1600,"Negombo,Gampaha"
12550,26500000,4,11.5,10,3000,"Nugegoda,Colombo"
12551,29000000,3,10.4,3,2000,"Pannipitiya,Colombo"
12552,17500000,2,7,5,2000,"Negombo,Gampaha"
12553,27000000,2,12,3,1950,"Negombo,Gampaha"
12554,19000000,2,10,3,1600,"Negombo,Gampaha"
12555,34000000,2,11.9,4,3500,"Rajagiriya,Colombo"
12556,19000000,2,10,3,1600,"Negombo,Gampaha"
12557,90080000,3,22.52,5,2500,"Nugegoda,Colombo"
12558,100000000,4,10,4,4500,"Nugegoda,Colombo"
12559,21000000,2,11,5,3200,"Maharagama,Colombo"
12560,9900000,1,10,3,1425,"Negombo,Gampaha"
12561,19000000,2,10,3,1600,"Negombo,Gampaha"
12562,14700000,1,7.85,2,1300,"Kaduwela,Colombo"
12563,9900000,1,10,3,1350,"Negombo,Gampaha"
12564,19000000,2,10,3,1610,"Negombo,Gampaha"
12565,29500000,3,20,4,2500,"Negombo,Gampaha"
12566,26500000,3,10.5,4,3150,"Negombo,Gampaha"
12567,48950000,1,17.8,3,1600,"Nugegoda,Colombo"
12568,48500000,4,9,6,2000,"Kelaniya,Gampaha"
12569,19000000,2,10,3,1600,"Negombo,Gampaha"
12570,17000000,2,11,3,1580,"Negombo,Gampaha"
12571,18000000,2,11.5,3,1600,"Negombo,Gampaha"
12572,31000000,3,15,4,3250,"Negombo,Gampaha"
12573,7500000,1,24.91,3,1200,"Matugama,Kalutara"
12574,26500000,3,10.5,4,3100,"Negombo,Gampaha"
12575,10500000,1,6.22,2,1100,"Piliyandala,Colombo"
12576,11000000,2,6.8,4,2100,"Piliyandala,Colombo"
12577,14000000,2,10,3,1350,"Malabe,Colombo"
12578,36000000,3,10,4,3000,"Malabe,Colombo"
12579,55000000,4,11,5,5000,"Nugegoda,Colombo"
12580,55000000,3,21,5,7000,"Homagama,Colombo"
12581,14000000,3,8,2,1180,"Boralesgamuwa,Colombo"
12582,55000000,3,21,5,7000,"Godagama,Colombo"
12583,22000000,3,6.3,4,2200,"Malabe,Colombo"
12584,8000000,3,9.65,7,2500,"Delgoda,Gampaha"
12585,29500000,4,6.5,4,2900,"Malabe,Colombo"
12586,18500000,2,11.4,4,1900,"Athurugiriya,Colombo"
12587,6500000,1,22.08,2,1000,"Digana,Kandy"
12588,24000000,4,6,4,2000,"Malabe,Colombo"
12589,27000000,4,10,7,3800,"Malabe,Colombo"
12590,26500000,3,6.5,4,2200,"Malabe,Colombo"
12591,29500000,4,6.5,4,2900,"Malabe,Colombo"
12592,31000000,3,15,4,3150,"Negombo,Gampaha"
12593,19000000,2,10,3,1610,"Negombo,Gampaha"
12594,27000000,2,12,3,1950,"Negombo,Gampaha"
12595,24000000,3,12,4,1905,"Dehiwala,Colombo"
12596,18000000,2,11.5,3,1610,"Negombo,Gampaha"
12597,26500000,3,10.5,4,3159,"Negombo,Gampaha"
12598,7800000,2,7,3,1250,"Piliyandala,Colombo"
12599,17000000,2,11,3,1550,"Negombo,Gampaha"
12600,26500000,3,10.5,4,3153,"Negombo,Gampaha"
12601,16000000,2,17,4,2000,"Athurugiriya,Colombo"
12602,28000000,4,10,4,2800,"Athurugiriya,Colombo"
12603,18000000,3,8,3,1600,"Kottawa,Colombo"
12604,9500000,1,7,2,1500,"Piliyandala,Colombo"
12605,49500000,4,14.5,5,4599,"Boralesgamuwa,Colombo"
12606,36000000,3,9,5,2600,"MountLavinia,Colombo"
12607,53500000,3,21,5,7000,"Godagama,Colombo"
12608,53500000,3,21,5,7000,"Homagama,Colombo"
12609,170000000,4,27.5,5,5625,"Piliyandala,Colombo"
12610,29000000,4,6.5,5,3412,"Boralesgamuwa,Colombo"
12611,19800000,3,6.5,3,2000,"Athurugiriya,Colombo"
12612,16500000,2,7.5,3,1250,"Malabe,Colombo"
12613,50000000,5,8.1,6,4050,"Colombo5,Colombo"
12614,7900000,1,16.8,3,1000,"Avissawella,Colombo"
12615,30000000,3,6.1,6,3000,"Ratmalana,Colombo"
12616,27500000,4,11.5,4,2800,"Malabe,Colombo"
12617,26500000,3,6.5,4,2200,"Malabe,Colombo"
12618,18000000,3,8,3,1400,"Athurugiriya,Colombo"
12619,9400000,1,7,2,1100,"Piliyandala,Colombo"
12620,100000000,4,10,4,5200,"Kotte,Colombo"
12621,24000000,4,7,4,2000,"Malabe,Colombo"
12622,20000000,2,4.4,4,1200,"KandyCity,Kandy"
12623,7500000,1,10,3,1200,"Homagama,Colombo"
12624,40000000,4,8.2,5,5000,"Boralesgamuwa,Colombo"
12625,19000000,2,10,3,1600,"Negombo,Gampaha"
12626,19000000,2,10,3,1600,"Negombo,Gampaha"
12627,65000000,3,10,5,4000,"Battaramulla,Colombo"
12628,11500000,1,2,1,600,"Kolonnawa,Colombo"
12629,32000000,2,10.5,4,2000,"Battaramulla,Colombo"
12630,53000000,4,16,4,3000,"Talawatugoda,Colombo"
12631,110000000,3,50.2,4,3000,"Talawatugoda,Colombo"
12632,6800000,1,6.5,3,1100,"Kesbewa,Colombo"
12633,5200000,1,10,3,1500,"GampahaCity,Gampaha"
12634,29500000,4,6.5,4,2900,"Malabe,Colombo"
12635,39800000,4,11,4,3100,"Kottawa,Colombo"
12636,7000000,1,12,3,1000,"KalutaraCity,Kalutara"
12637,5800000,1,5,2,900,"Panadura,Kalutara"
12638,16000000,1,12,3,5000,"Kaduwela,Colombo"
12639,16500000,3,7.5,3,1500,"Athurugiriya,Colombo"
12640,18000000,3,8,3,1400,"Athurugiriya,Colombo"
12641,14500000,3,6,3,1200,"Athurugiriya,Colombo"
12642,13000000,1,15,3,2000,"Kadawatha,Gampaha"
12643,100000000,4,10,4,3500,"Kotte,Colombo"
12644,22000000,4,6,5,2067,"Athurugiriya,Colombo"
12645,36000000,4,15,6,3400,"Piliyandala,Colombo"
12646,25000000,4,8,4,2600,"Piliyandala,Colombo"
12647,41000000,4,8,4,3750,"Moratuwa,Colombo"
12648,24000000,3,8.5,6,2800,"Moratuwa,Colombo"
12649,24000000,2,10,3,1750,"Boralesgamuwa,Colombo"
12650,27000000,3,8.6,5,2800,"Moratuwa,Colombo"
12651,11600000,1,6,2,950,"Ja-Ela,Gampaha"
12652,19000000,3,11.4,4,1900,"Malabe,Colombo"
12653,27000000,4,11.06,7,3300,"Moratuwa,Colombo"
12654,31000000,3,15,4,3400,"Negombo,Gampaha"
12655,18500000,3,7.5,3,1500,"Malabe,Colombo"
12656,55000000,2,4,3,1500,"Colombo5,Colombo"
12657,18500000,2,10,3,1600,"Piliyandala,Colombo"
12658,27000000,2,12,3,1950,"Negombo,Gampaha"
12659,15500000,3,12,3,2000,"Talawatugoda,Colombo"
12660,17500000,2,7,5,2000,"Negombo,Gampaha"
12661,28000000,4,10,4,2800,"Malabe,Colombo"
12662,30500000,3,7.5,4,3250,"Piliyandala,Colombo"
12663,38000000,3,6.1,5,3014,"Kohuwala,Colombo"
12664,14000000,2,8,3,1450,"Piliyandala,Colombo"
12665,33500000,4,8,5,3500,"Malabe,Colombo"
12666,21500000,4,9,4,2448,"Kesbewa,Colombo"
12667,9200000,2,5,2,1400,"Ragama,Gampaha"
12668,65000000,4,22,6,4000,"RatnapuraCity,Ratnapura"
12669,165000000,4,15.8,5,4000,"Colombo5,Colombo"
12670,25000000,3,8.2,4,2100,"Kandana,Gampaha"
12671,11500000,1,19,3,1500,"GampahaCity,Gampaha"
12672,31500000,3,10,4,2300,"Kandana,Gampaha"
12673,9800000,1,10,2,1000,"Kaduwela,Colombo"
12674,15000000,3,10,3,1400,"Athurugiriya,Colombo"
12675,33000000,3,8,4,2900,"Kottawa,Colombo"
12676,19800000,3,6.5,3,2000,"Athurugiriya,Colombo"
12677,23000000,2,6,3,1500,"Dehiwala,Colombo"
12678,33000000,4,8,4,3000,"Kottawa,Colombo"
12679,24800000,4,6.5,4,2491,"Piliyandala,Colombo"
12680,29500000,3,8,4,4000,"Kottawa,Colombo"
12681,27000000,3,7,4,2400,"Kottawa,Colombo"
12682,12500000,2,7,3,1275,"Kadawatha,Gampaha"
12683,35000000,4,11.3,6,3000,"KandyCity,Kandy"
12684,248000000,3,6.5,4,2900,"Piliyandala,Colombo"
12685,70000000,6,17,5,7200,"Talawatugoda,Colombo"
12686,35000000,3,14.2,6,2650,"Angoda,Colombo"
12687,12500000,2,7.1,3,1275,"Kadawatha,Gampaha"
12688,27000000,3,7.5,5,2700,"Piliyandala,Colombo"
12689,24800000,3,6,4,2400,"Piliyandala,Colombo"
12690,5500000,1,2,2,540,"Colombo5,Colombo"
12691,27500000,4,7.5,4,3000,"Piliyandala,Colombo"
12692,21500000,4,9.5,4,2300,"Piliyandala,Colombo"
12693,19500000,3,6.5,4,2000,"Piliyandala,Colombo"
12694,25500000,5,7,4,2500,"Piliyandala,Colombo"
12695,33000000,4,10,4,3850,"Piliyandala,Colombo"
12696,30000000,1,9.7,4,2800,"Boralesgamuwa,Colombo"
12697,37500000,2,12.38,2,1980,"Wattala,Gampaha"
12698,55000000,2,11,4,3300,"Talawatugoda,Colombo"
12699,110000000,3,50,4,3000,"Talawatugoda,Colombo"
12700,45000000,4,11,5,3800,"Talawatugoda,Colombo"
12701,7500000,1,10,3,1500,"Piliyandala,Colombo"
12702,60000000,4,15,4,4000,"Malabe,Colombo"
12703,60000000,7,20,7,5000,"Wattala,Gampaha"
12704,35000000,3,11,4,2400,"Boralesgamuwa,Colombo"
12705,29500000,3,8,4,3000,"Kandana,Gampaha"
12706,26500000,3,6.5,4,2800,"Malabe,Colombo"
12707,45000000,3,30,4,2600,"Negombo,Gampaha"
12708,65000000,4,12.5,5,4000,"Malabe,Colombo"
12709,12800000,3,6.5,3,1250,"Kottawa,Colombo"
12710,80000000,4,16,4,4900,"Kotte,Colombo"
12711,48000000,3,10.12,4,2675,"Malabe,Colombo"
12712,19000000,2,18,3,2458,"Piliyandala,Colombo"
12713,95000000,4,10,4,3200,"Kotte,Colombo"
12714,60000000,4,13,4,3500,"Kotte,Colombo"
12715,9900000,1,10,3,1350,"Negombo,Gampaha"
12716,35000000,2,12,4,5500,"Kaduwela,Colombo"
12717,110000000,3,9.09,4,2450,"Colombo5,Colombo"
12718,16500000,1,1,5,2000,"Bandarawela,Badulla"
12719,200000000,5,14.6,9,8000,"Colombo6,Colombo"
12720,4500000,1,2,2,545,"Moratuwa,Colombo"
12721,13000000,2,10,3,2600,"Piliyandala,Colombo"
12722,3200000,1,7,3,1906,"Balangoda,Ratnapura"
12723,13000000,1,12.71,4,2682,"Kottawa,Colombo"
12724,60000000,4,15,4,3000,"Talawatugoda,Colombo"
12725,8000000,1,10,5,1200,"Polgahawela,Kurunegala"
12726,26000000,2,8,3,1524,"Piliyandala,Colombo"
12727,13500000,3,9,3,1523,"Piliyandala,Colombo"
12728,19000000,2,10,3,1610,"Negombo,Gampaha"
12729,25000000,4,30,5,3700,"KandyCity,Kandy"
12730,27000000,3,59,4,3000,"Seeduwa,Gampaha"
12731,29500000,3,20,4,2500,"Negombo,Gampaha"
12732,40000000,4,10,5,3000,"Piliyandala,Colombo"
12733,22600000,3,6,4,1850,"Dehiwala,Colombo"
12734,48500000,4,14,6,3000,"Piliyandala,Colombo"
12735,54000000,5,15.1,5,3780,"Talawatugoda,Colombo"
12736,15800000,3,10.5,3,2000,"Piliyandala,Colombo"
12737,28000000,2,16,4,2750,"Kadawatha,Gampaha"
12738,14500000,2,10,3,1700,"Kesbewa,Colombo"
12739,31000000,3,15,4,3150,"Negombo,Gampaha"
12740,39000000,5,14,5,4731,"Piliyandala,Colombo"
12741,26500000,3,10.5,4,3150,"Negombo,Gampaha"
12742,7000000,1,12.7,1,921,"Bandaragama,Kalutara"
12743,19500000,2,40,4,3000,"GalleCity,Galle"
12744,19500000,2,5,4,1500,"Boralesgamuwa,Colombo"
12745,24800000,3,6,4,2400,"Piliyandala,Colombo"
12746,7000000,1,12.44,1,954,"Piliyandala,Colombo"
12747,19000000,1,10,2,1550,"Kandana,Gampaha"
12748,26000000,3,7,4,2200,"Piliyandala,Colombo"
12749,36000000,4,8.5,4,2900,"Piliyandala,Colombo"
12750,27000000,2,12,3,1950,"Negombo,Gampaha"
12751,15800000,2,10,3,1800,"Homagama,Colombo"
12752,48000000,7,8.2,,3500,"Nugegoda,Colombo"
12753,17500000,2,7,5,2000,"Negombo,Gampaha"
12754,35000000,4,8,5,3511,"Malabe,Colombo"
12755,34000000,2,12,2,1350,"Moratuwa,Colombo"
12756,11000000,1,7.21,2,1436,"Homagama,Colombo"
12757,115000000,4,22,5,4800,"Talawatugoda,Colombo"
12758,55000000,4,11,4,3300,"Battaramulla,Colombo"
12759,2900000,1,20,3,700,"Akuressa,Matara"
12760,6900000,2,10,2,1200,"Homagama,Colombo"
12761,11500000,2,4.2,3,1500,"Boralesgamuwa,Colombo"
12762,100000000,5,20,5,5500,"Talawatugoda,Colombo"
12763,25000000,4,20,4,1800,"Kottawa,Colombo"
12764,25500000,4,7,4,2622,"Piliyandala,Colombo"
12765,55000000,4,10,6,3500,"Nugegoda,Colombo"
12766,55000000,4,11,5,4800,"Moratuwa,Colombo"
12767,36600000,3,6,3,2000,"Dehiwala,Colombo"
12768,24800000,3,6,4,2800,"Piliyandala,Colombo"
12769,53000000,4,15,5,3500,"Battaramulla,Colombo"
12770,28000000,7,21,8,4000,"Ganemulla,Gampaha"
12771,73000000,4,15.6,5,3900,"Battaramulla,Colombo"
12772,55000000,4,11,4,3300,"Talawatugoda,Colombo"
12773,15000000,2,7.5,4,2400,"Negombo,Gampaha"
12774,11000000,2,18.5,4,1400,"Kesbewa,Colombo"
12775,26500000,3,10.5,4,3100,"Negombo,Gampaha"
12776,26500000,2,9.5,4,2700,"Nugegoda,Colombo"
12777,13500000,2,10.32,3,1536,"Piliyandala,Colombo"
12778,13500000,1,10,3,1563,"Bandaragama,Kalutara"
12779,45000000,8,16,,4800,"Nawala,Colombo"
12780,40000000,6,6,5,3000,"Dehiwala,Colombo"
12781,13500000,2,10.22,3,1544,"Horana,Kalutara"
12782,6200000,1,14,2,1000,"GampahaCity,Gampaha"
12783,18000000,3,8,3,1520,"Kottawa,Colombo"
12784,13500000,2,10,4,2100,"Ganemulla,Gampaha"
12785,14000000,1,25.72,4,1440,"Panadura,Kalutara"
12786,22000000,2,15,4,2000,"Boralesgamuwa,Colombo"
12787,22000000,2,15,4,2000,"Piliyandala,Colombo"
12788,5800000,1,6,2,900,"Kesbewa,Colombo"
12789,33000000,3,8,4,3000,"Kottawa,Colombo"
12790,36000000,4,9,5,3600,"Piliyandala,Colombo"
12791,33500000,4,8,5,3500,"Malabe,Colombo"
12792,31000000,4,10,4,3012,"Piliyandala,Colombo"
12793,26000000,4,7,4,2865,"Piliyandala,Colombo"
12794,23000000,2,34.68,3,1600,"Kottawa,Colombo"
12795,34000000,4,9,4,3451,"Piliyandala,Colombo"
12796,1900000,1,13,2,650,"GampahaCity,Gampaha"
12797,21500000,4,9,4,2874,"Piliyandala,Colombo"
12798,17500000,1,30,3,1800,"GampahaCity,Gampaha"
12799,33000000,4,10,4,3485,"Piliyandala,Colombo"
12800,27500000,3,6.5,4,2800,"Malabe,Colombo"
12801,25500000,5,7,4,2963,"Piliyandala,Colombo"
12802,9500000,1,10,3,1100,"Kesbewa,Colombo"
12803,18500000,3,8,3,2895,"Piliyandala,Colombo"
12804,24800000,4,6,4,2875,"Piliyandala,Colombo"
12805,27000000,4,7,4,2875,"Piliyandala,Colombo"
12806,49500000,3,10.12,4,3000,"Malabe,Colombo"
12807,28000000,3,6.5,4,2900,"Malabe,Colombo"
12808,36700000,5,11.5,5,3852,"Piliyandala,Colombo"
12809,21500000,3,9.5,3,2475,"Piliyandala,Colombo"
12810,19000000,2,10,3,1600,"Negombo,Gampaha"
12811,27500000,4,7.5,4,3102,"Piliyandala,Colombo"
12812,18000000,3,11,3,1547,"Piliyandala,Colombo"
12813,4500000,2,15,3,1000,"GampahaCity,Gampaha"
12814,21000000,3,6.7,4,2200,"Malabe,Colombo"
12815,22000000,3,6.85,4,2200,"Malabe,Colombo"
12816,37000000,5,18,6,7500,"Athurugiriya,Colombo"
12817,29500000,3,6.5,4,2900,"Malabe,Colombo"
12818,23500000,3,6,4,2000,"Malabe,Colombo"
12819,135000000,6,12,6,7000,"Talawatugoda,Colombo"
12820,47500000,4,14.8,5,3800,"Talawatugoda,Colombo"
12821,55000000,4,10,5,3800,"Talawatugoda,Colombo"
12822,75000000,5,58,5,1,"KandyCity,Kandy"
12823,27000000,3,7,4,2900,"Homagama,Colombo"
12824,30000000,4,16.4,6,2700,"Moratuwa,Colombo"
12825,120000000,5,16,6,9000,"Talawatugoda,Colombo"
12826,29000000,4,7.5,5,3600,"Malabe,Colombo"
12827,27000000,3,7,4,3000,"Piliyandala,Colombo"
12828,27000000,3,7,4,2900,"Kottawa,Colombo"
12829,27000000,3,2900,4,2900,"Pannipitiya,Colombo"
12830,60000000,4,13,4,3000,"Nugegoda,Colombo"
12831,105000000,3,50.17,4,3500,"Talawatugoda,Colombo"
12832,95000000,4,10,4,4500,"Rajagiriya,Colombo"
12833,65000000,4,10,5,4000,"Malabe,Colombo"
12834,13000000,2,11,4,2750,"Negombo,Gampaha"
12835,13200000,1,10,3,1240,"Godagama,Colombo"
12836,66000000,2,29,5,4000,"Battaramulla,Colombo"
12837,34000000,4,8.5,4,3400,"Piliyandala,Colombo"
12838,30500000,4,8,4,3506,"Piliyandala,Colombo"
12839,46500000,5,28,5,4000,"Piliyandala,Colombo"
12840,14000000,2,10,3,1580,"Piliyandala,Colombo"
12841,9000000,1,7.5,2,1600,"Piliyandala,Colombo"
12842,36000000,3,25,4,3800,"Moratuwa,Colombo"
12843,36000000,3,7.8,4,3600,"Malabe,Colombo"
12844,35000000,2,20,3,2500,"Talawatugoda,Colombo"
12845,64000000,7,17.5,5,2500,"Talawatugoda,Colombo"
12846,110000000,3,50,4,3000,"Talawatugoda,Colombo"
12847,49500000,4,10,4,4200,"Talawatugoda,Colombo"
12848,50000000,4,10,4,3300,"Talawatugoda,Colombo"
12849,115000000,4,22,5,4500,"Talawatugoda,Colombo"
12850,55000000,2,11,4,3300,"Talawatugoda,Colombo"
12851,65000000,4,12.5,5,4000,"Malabe,Colombo"
12852,36000000,4,10,4,3200,"Malabe,Colombo"
12853,26500000,3,6.5,4,2800,"Malabe,Colombo"
12854,56000000,4,10.2,5,3000,"Rajagiriya,Colombo"
12855,4000000,1,35,3,1400,"Wellawaya,Monaragala"
12856,16500000,3,23,4,4000,"Kundasale,Kandy"
12857,65000000,4,12.5,5,4000,"Battaramulla,Colombo"
12858,55000000,2,11,4,3300,"Battaramulla,Colombo"
12859,45000000,4,7,4,3800,"Battaramulla,Colombo"
12860,170000000,7,24,6,14000,"Battaramulla,Colombo"
12861,150000000,4,6.62,4,4000,"Colombo4,Colombo"
12862,99750000,3,10.5,3,1800,"Colombo5,Colombo"
12863,95000000,3,10,4,3000,"Kotte,Colombo"
12864,55000000,4,12.5,5,4500,"Moratuwa,Colombo"
12865,24800000,3,6,4,2814,"Piliyandala,Colombo"
12866,40000000,3,18.5,7,3522,"Panadura,Kalutara"
12867,8700000,2,10,3,1556,"Dehiwala,Colombo"
12868,34000000,3,6.3,3,2450,"Malabe,Colombo"
12869,25500000,4,7.5,4,3216,"Piliyandala,Colombo"
12870,33000000,4,8,4,3014,"Kottawa,Colombo"
12871,41000000,5,16,5,5500,"Kottawa,Colombo"
12872,27000000,3,7.5,5,3200,"Kottawa,Colombo"
12873,19500000,3,11,3,2300,"Athurugiriya,Colombo"
12874,22500000,3,10,5,3522,"Piliyandala,Colombo"
12875,13200000,1,10,3,1522,"Kottawa,Colombo"
12876,25500000,3,6.1,4,2622,"Kottawa,Colombo"
12877,9500000,1,6.5,3,1200,"Maharagama,Colombo"
12878,19000000,2,10,3,1600,"Negombo,Gampaha"
12879,36500000,2,22.5,3,3500,"Negombo,Gampaha"
12880,29500000,3,20,4,3500,"Negombo,Gampaha"
12881,30000000,2,10.5,4,2577,"Ja-Ela,Gampaha"
12882,19500000,3,15,3,2150,"Negombo,Gampaha"
12883,55000000,6,27.5,6,5000,"Talawatugoda,Colombo"
12884,55000000,3,8.6,3,2300,"Colombo6,Colombo"
12885,9900000,3,15,3,2150,"Negombo,Gampaha"
12886,6500000,2,7.5,2,1200,"Piliyandala,Colombo"
12887,11500000,2,10,3,1200,"Homagama,Colombo"
12888,15800000,2,10,3,1600,"Kottawa,Colombo"
12889,15800000,2,10,3,1600,"Homagama,Colombo"
12890,25000000,7,28,6,4000,"Ganemulla,Gampaha"
12891,13000000,1,12.6,4,2300,"Piliyandala,Colombo"
12892,7950000,1,15,2,2200,"Divulapitiya,Gampaha"
12893,12500000,2,7.1,3,1275,"Kadawatha,Gampaha"
12894,14000000,1,16.5,3,1800,"Hanwella,Colombo"
12895,27000000,4,8,4,3680,"Kottawa,Colombo"
12896,4500000,1,160,3,1200,"Matugama,Kalutara"
12897,12500000,2,7.1,3,1275,"Kadawatha,Gampaha"
